,time,alb_QAS_L,lat_QAS_L,lon_QAS_L,cloud_QAS_L,alb_CEN1,lat_CEN1,lon_CEN1,cloud_CEN1,alb_CEN2,lat_CEN2,lon_CEN2,cloud_CEN2,alb_CP1,lat_CP1,lon_CP1,cloud_CP1,alb_DY2,lat_DY2,lon_DY2,cloud_DY2,alb_EGP,lat_EGP,lon_EGP,cloud_EGP,alb_FRE,lat_FRE,lon_FRE,cloud_FRE,alb_HUM,lat_HUM,lon_HUM,cloud_HUM,alb_JAR,lat_JAR,lon_JAR,cloud_JAR,alb_JAR_O,lat_JAR_O,lon_JAR_O,cloud_JAR_O,alb_KAN_L,lat_KAN_L,lon_KAN_L,cloud_KAN_L,alb_KAN_Lv3,lat_KAN_Lv3,lon_KAN_Lv3,cloud_KAN_Lv3,alb_KAN_M,lat_KAN_M,lon_KAN_M,cloud_KAN_M,alb_KAN_U,lat_KAN_U,lon_KAN_U,cloud_KAN_U,alb_KPC_L,lat_KPC_L,lon_KPC_L,cloud_KPC_L,alb_KPC_U,lat_KPC_U,lon_KPC_U,cloud_KPC_U,alb_NAE,lat_NAE,lon_NAE,cloud_NAE,alb_NAU,lat_NAU,lon_NAU,cloud_NAU,alb_NEM,lat_NEM,lon_NEM,cloud_NEM,alb_NSE,lat_NSE,lon_NSE,cloud_NSE,alb_NUK_K,lat_NUK_K,lon_NUK_K,cloud_NUK_K,alb_NUK_L,lat_NUK_L,lon_NUK_L,cloud_NUK_L,alb_NUK_N,lat_NUK_N,lon_NUK_N,cloud_NUK_N,alb_NUK_Uv3,lat_NUK_Uv3,lon_NUK_Uv3,cloud_NUK_Uv3,alb_QAS_A,lat_QAS_A,lon_QAS_A,cloud_QAS_A,alb_QAS_L_y,lat_QAS_L_y,lon_QAS_L_y,cloud_QAS_L_y,alb_QAS_Lv3,lat_QAS_Lv3,lon_QAS_Lv3,cloud_QAS_Lv3,alb_QAS_M,lat_QAS_M,lon_QAS_M,cloud_QAS_M,alb_QAS_Mv3,lat_QAS_Mv3,lon_QAS_Mv3,cloud_QAS_Mv3,alb_QAS_U,lat_QAS_U,lon_QAS_U,cloud_QAS_U,alb_SCO_L,lat_SCO_L,lon_SCO_L,cloud_SCO_L,alb_SCO_U,lat_SCO_U,lon_SCO_U,cloud_SCO_U,alb_SDL,lat_SDL,lon_SDL,cloud_SDL,alb_SDM,lat_SDM,lon_SDM,cloud_SDM,alb_SWC,lat_SWC,lon_SWC,cloud_SWC,alb_SWC_O,lat_SWC_O,lon_SWC_O,cloud_SWC_O,alb_TAS_A,lat_TAS_A,lon_TAS_A,cloud_TAS_A,alb_TAS_L,lat_TAS_L,lon_TAS_L,cloud_TAS_L,alb_TAS_U,lat_TAS_U,lon_TAS_U,cloud_TAS_U,alb_THU_L,lat_THU_L,lon_THU_L,cloud_THU_L,alb_THU_U,lat_THU_U,lon_THU_U,cloud_THU_U,alb_THU_U2,lat_THU_U2,lon_THU_U2,cloud_THU_U2,alb_TUN,lat_TUN,lon_TUN,cloud_TUN,alb_UPE_L,lat_UPE_L,lon_UPE_L,cloud_UPE_L,alb_UPE_U,lat_UPE_U,lon_UPE_U,cloud_UPE_U,alb_WEG_L,lat_WEG_L,lon_WEG_L,cloud_WEG_L,alb_ZAK_Lv3,lat_ZAK_Lv3,lon_ZAK_Lv3,cloud_ZAK_Lv3,alb_ZAK_Uv3,lat_ZAK_Uv3,lon_ZAK_Uv3,cloud_ZAK_Uv3
831,2022-07-06,0.1393,61.030479,-46.849679,0.9654,,,,,0.8138,77.181956,-61.115507,0.4174,0.823,69.872107,-47.038855,0.6453,0.7754,66.482323,-46.293321,0.4742,0.6872,75.62665,-35.969967,0.4334,0.8449,74.38796,-20.83293,0.7701,0.8265,78.528827,-56.844203,0.3629,0.7028,69.483333,-49.716667,0.2602,,,,,0.5084,67.093895,-49.964346,0.3835,,,,,,,,,0.7444,67.000769,-47.034399,0.4727,0.4153,79.910802,-24.080952,0.2637,,,,,0.7903,75.002423,-29.980477,0.0649,0.8038,73.840515,-49.532838,0.2505,0.8455,77.441425,-51.083656,0.2084,,,,,0.7206,64.162269,-51.358674,0.7957,0.3024,64.483792,-49.549771,0.8012,,,,,0.5399,64.5,-49.266667,0.7366,,,,,0.1393,61.030479,-46.849679,0.9654,,,,,0.534,61.098167,-46.833814,0.985,,,,,0.777,61.172834,-46.821969,0.9857,0.3386,72.222341,-26.818122,0.5482,0.4216,72.394047,-27.252486,0.4055,0.8543,66.000154,-44.50271,0.6836,0.8059,63.14899,-44.817401,0.6984,0.7746,69.55287,-49.374324,0.1126,,,,,,,,,0.3746,65.639408,-38.898946,0.8104,,,,,0.2681,76.399844,-68.267274,0.3172,0.5525,76.393036,-68.265015,0.3299,0.5807,76.390254,-68.110342,0.3001,0.8411,78.019102,-33.962858,0.2969,0.5841,72.893374,-54.295803,0.1677,0.6578,72.885617,-53.610721,0.4644,,,,,,,,,0.4224,74.643382,-21.462487,0.7286
832,2022-07-07,0.1536,61.030456,-46.849691,0.8816,,,,,0.8152,77.181945,-61.115498,0.3573,0.8014,69.872105,-47.038856,0.929,0.7968,66.482327,-46.293327,0.8906,0.7251,75.626652,-35.969965,0.8409,0.8409,74.387959,-20.832957,0.7099,0.8105,78.528828,-56.844206,0.2616,0.7144,69.483333,-49.716667,0.78,,,,,0.5232,67.093893,-49.964371,0.9835,,,,,,,,,0.8155,67.000769,-47.034399,0.9918,0.3947,79.910803,-24.080956,0.449,,,,,0.8303,75.002433,-29.980449,0.688,0.8224,73.840514,-49.532829,0.5452,0.8271,77.441424,-51.083648,0.4381,,,,,0.6733,64.162273,-51.358675,0.5941,0.3119,64.483796,-49.549783,0.8403,,,,,0.5168,64.5,-49.266667,0.7393,,,,,0.1536,61.030456,-46.849691,0.8816,,,,,0.5428,61.098162,-46.833785,0.8588,,,,,0.6653,61.172838,-46.821971,0.5664,0.3652,72.222341,-26.818122,0.1499,0.4175,72.394047,-27.252486,0.0942,0.8481,66.000159,-44.502707,0.9153,0.8141,63.148994,-44.817391,0.8002,0.774,69.552869,-49.374322,0.6835,,,,,,,,,0.4109,65.63941,-38.89896,0.6508,,,,,0.2478,76.399848,-68.267271,0.401,0.6107,76.393037,-68.264982,0.4055,0.5334,76.390222,-68.110316,0.2531,0.8761,78.019104,-33.96285,0.7708,0.5836,72.893374,-54.2958,0.2245,0.6359,72.885618,-53.610745,0.4578,,,,,,,,,0.4492,74.643385,-21.462488,0.2801
833,2022-07-08,0.1842,61.030476,-46.849695,0.591,,,,,0.8299,77.181945,-61.11551,0.483,0.8322,69.872106,-47.038868,0.5979,0.7917,66.482324,-46.293324,0.3669,0.7446,75.62666,-35.96995,0.8546,0.8532,74.387961,-20.832932,0.7122,0.8128,78.528828,-56.84419,0.4007,0.698,69.483333,-49.716667,0.5285,,,,,0.5151,67.093891,-49.96438,0.3461,,,,,,,,,0.7824,67.000769,-47.034399,0.3209,0.3538,79.9108,-24.080936,0.1442,,,,,,,,,0.8697,73.840517,-49.532848,0.7671,0.8473,77.441424,-51.083655,0.913,,,,,0.6192,64.16227,-51.358668,0.1486,0.313,64.483796,-49.549783,0.2251,,,,,0.6151,64.5,-49.266667,0.1218,,,,,0.1842,61.030476,-46.849695,0.591,,,,,0.5746,61.09817,-46.833812,0.5824,,,,,0.7169,61.172829,-46.82197,0.4804,0.388,72.222341,-26.818122,0.4941,0.4258,72.394047,-27.252486,0.3808,0.7588,66.000158,-44.50271,0.5308,0.7483,63.148986,-44.817395,0.4946,0.79,69.552868,-49.374334,0.5991,,,,,,,,,0.46,65.639399,-38.898957,0.1606,,,,,0.2375,76.39985,-68.26725,0.0,0.5699,76.393028,-68.265004,0.0,0.5205,76.390249,-68.11034,0.0,0.8791,78.019103,-33.96285,0.6048,0.5877,72.893374,-54.295801,0.4632,0.5753,72.885622,-53.61076,0.4723,,,,,,,,,0.419,74.643385,-21.462487,0.4182
834,2022-07-09,0.1698,61.030465,-46.849684,0.6189,,,,,0.8213,77.181956,-61.115503,0.4431,0.762,69.872104,-47.038868,0.1386,0.8148,66.482314,-46.293333,0.4808,0.761,75.626657,-35.969966,0.9004,0.8464,74.387963,-20.832954,0.4506,0.8579,78.528829,-56.844228,0.7718,0.6747,69.483333,-49.716667,0.0916,,,,,0.5261,67.093892,-49.964387,0.3101,,,,,,,,,0.7754,67.000769,-47.034399,0.3373,0.3178,79.910811,-24.080976,0.6889,,,,,0.8454,75.002437,-29.98049,0.8565,0.7973,73.840516,-49.532849,0.0987,0.8267,77.441427,-51.08367,0.709,,,,,0.6286,64.162276,-51.358678,0.2586,0.3208,64.483791,-49.54979,0.5916,,,,,0.5659,64.5,-49.266667,0.5402,,,,,0.1698,61.030465,-46.849684,0.6189,,,,,0.4755,61.098162,-46.833821,0.5944,,,,,0.6624,61.172828,-46.82197,0.4703,0.3562,72.222341,-26.818122,0.4102,0.429,72.394047,-27.252486,0.2571,0.9127,66.000153,-44.502706,0.7953,0.839,63.148983,-44.817393,0.8561,0.7663,69.552866,-49.374339,0.0,,,,,,,,,0.3711,65.639399,-38.898963,0.8467,,,,,0.2899,76.39985,-68.267291,0.0702,0.6377,76.393029,-68.264974,0.0836,0.523,76.390255,-68.110363,0.0269,0.8816,78.019105,-33.96286,0.6928,0.5674,72.893375,-54.295818,0.1058,,,,,,,,,,,,,0.4099,74.643386,-21.4625,0.2099
835,2022-07-10,0.1846,61.030481,-46.849703,0.2012,,,,,0.818,77.18195,-61.115484,0.4295,0.7577,69.872107,-47.038872,0.166,0.8272,66.482324,-46.293343,0.9043,0.7241,75.62666,-35.969949,0.6525,0.828,74.38796,-20.832945,0.7619,0.8438,78.528827,-56.844204,0.6458,0.681,69.483333,-49.716667,0.1336,,,,,0.5273,67.093893,-49.964393,0.86,,,,,,,,,0.8001,67.000769,-47.034399,0.9336,0.3322,79.910808,-24.080945,0.659,,,,,0.7994,75.002428,-29.980468,0.2077,0.7968,73.840516,-49.532854,0.1385,0.8128,77.441422,-51.083638,0.7864,,,,,0.674,64.162286,-51.358664,0.5905,0.3325,64.483795,-49.549801,0.8137,,,,,0.5006,64.5,-49.266667,0.7079,,,,,0.1846,61.030481,-46.849703,0.2012,,,,,0.4618,61.098169,-46.833815,0.2106,,,,,0.636,61.17283,-46.821976,0.0884,0.3485,72.222341,-26.818122,0.2801,0.4218,72.394047,-27.252486,0.1447,0.8138,66.000159,-44.502708,0.757,0.7622,63.148991,-44.817398,0.4125,0.7667,69.552865,-49.374337,0.0096,,,,,,,,,0.3624,65.639406,-38.898962,0.7256,,,,,0.2947,76.39985,-68.267306,0.1738,0.6301,76.39303,-68.264968,0.1787,0.572,76.390255,-68.110372,0.2088,0.8707,78.019104,-33.962859,0.6716,0.5853,72.893376,-54.295811,0.1801,0.5155,72.885619,-53.610789,0.7273,,,,,,,,,0.3703,74.643387,-21.462486,0.7281
836,2022-07-11,0.1928,61.030475,-46.849691,0.2532,,,,,0.8282,77.181958,-61.115506,0.3947,0.7675,69.872107,-47.03888,0.2387,0.794,66.482318,-46.29333,0.6145,0.7461,75.626658,-35.969975,0.9345,0.8167,74.387964,-20.832953,0.7096,0.8463,78.528828,-56.8442,0.6723,0.6986,69.483333,-49.716667,0.3985,,,,,0.5097,67.093891,-49.964407,0.8358,,,,,,,,,0.7684,67.000769,-47.034399,0.4583,0.3596,79.910806,-24.08096,0.534,,,,,0.8351,75.002445,-29.980484,0.74,0.7978,73.840518,-49.532863,0.1433,0.8163,77.441428,-51.083662,0.442,,,,,0.6358,64.162271,-51.35866,0.2525,0.3338,64.483794,-49.549805,0.5595,,,,,0.5816,64.5,-49.266667,0.4329,,,,,0.1928,61.030475,-46.849691,0.2532,,,,,0.485,61.098171,-46.833822,0.2577,,,,,0.6363,61.17283,-46.821972,0.1619,0.3504,72.222341,-26.818122,0.2698,0.4105,72.394047,-27.252486,0.1479,0.8056,66.000154,-44.502709,0.8779,0.6989,63.148992,-44.817393,0.3912,0.7753,69.552862,-49.374342,0.2134,,,,,,,,,0.3742,65.639396,-38.898937,0.6761,,,,,0.2934,76.399843,-68.267265,0.246,0.6547,76.393025,-68.264994,0.2455,0.5314,76.390256,-68.110362,0.0928,0.8737,78.019104,-33.962854,0.5898,0.592,72.893377,-54.29581,0.1876,0.5038,72.885618,-53.6108,0.476,,,,,,,,,0.3472,74.64339,-21.462475,0.5297
837,2022-07-12,0.1902,61.030381,-46.849795,0.4244,,,,,0.8404,77.181952,-61.115501,0.3888,0.8516,69.872105,-47.038875,0.9385,0.7733,66.482319,-46.293342,0.611,0.712,75.62665,-35.969957,0.699,0.8131,74.387954,-20.83295,0.5545,0.822,78.528827,-56.844202,0.3596,0.7342,69.483333,-49.716667,0.7361,,,,,0.5019,67.093883,-49.964414,0.736,,,,,,,,,0.8472,67.000769,-47.034399,0.9584,0.3525,79.910803,-24.080945,0.0178,,,,,0.82,75.002431,-29.980497,0.7724,0.8031,73.840512,-49.532854,0.4536,0.8396,77.441422,-51.083668,0.282,,,,,0.6596,64.162271,-51.358664,0.6934,0.3291,64.483792,-49.549811,0.9052,,,,,0.5359,64.5,-49.266667,0.854,,,,,0.1902,61.030381,-46.849795,0.4244,,,,,0.486,61.098164,-46.833834,0.1828,,,,,0.6322,61.172824,-46.821971,0.0835,0.3308,72.222341,-26.818122,0.511,0.4079,72.394047,-27.252486,0.3649,0.8549,66.000154,-44.502704,0.8472,0.6807,63.148987,-44.817381,0.7652,0.8205,69.552857,-49.374345,0.8231,,,,,,,,,0.3767,65.639396,-38.898934,0.7266,,,,,0.284,76.399836,-68.267272,0.0579,0.6373,76.393032,-68.264986,0.0586,0.5354,76.390253,-68.110372,0.0725,0.8319,78.019102,-33.962842,0.5826,0.6035,72.893374,-54.2958,0.5162,0.5083,72.885613,-53.610816,0.4411,,,,,,,,,0.3373,74.643381,-21.462459,0.253
838,2022-07-13,0.1979,61.030479,-46.849693,0.2647,,,,,0.9093,77.181956,-61.115528,0.9597,0.8668,69.872102,-47.038893,0.6651,0.8452,66.482314,-46.293339,0.8965,0.746,75.626651,-35.969955,0.8696,0.787,74.387961,-20.832941,0.5593,0.882,78.528829,-56.8442,0.962,0.6687,69.483333,-49.716667,0.5612,,,,,0.5185,67.093883,-49.964428,0.6154,,,,,,,,,0.8462,67.000769,-47.034399,0.8596,0.318,79.910804,-24.080926,0.7333,,,,,0.8352,75.002426,-29.980453,0.8414,0.8077,73.840512,-49.532864,0.4308,0.8729,77.44142,-51.083637,0.9374,,,,,0.6753,64.162278,-51.358658,0.6819,0.3159,64.48379,-49.54982,0.7262,,,,,0.5196,64.5,-49.266667,0.559,,,,,0.1979,61.030479,-46.849693,0.2647,,,,,0.4719,61.098166,-46.833822,0.2468,,,,,0.6228,61.172819,-46.821975,0.1785,0.3471,72.222341,-26.818122,0.1564,0.3983,72.394047,-27.252486,0.0374,0.8251,66.000154,-44.502707,0.7957,0.7673,63.148988,-44.817393,0.4497,0.7772,69.552856,-49.374352,0.3714,,,,,,,,,0.4102,65.639397,-38.898924,0.0789,,,,,0.2268,76.399838,-68.267271,0.9117,0.4467,76.393028,-68.265016,0.9139,0.5541,76.390249,-68.110344,0.9533,0.8863,78.019105,-33.962828,0.8722,0.5842,72.89337,-54.295806,0.1965,0.4251,72.885612,-53.610839,0.4528,,,,,,,,,0.3115,74.643387,-21.462464,0.2982
839,2022-07-14,0.16,61.03047,-46.849682,0.9487,,,,,0.8639,77.181953,-61.115525,0.7694,0.7749,69.872105,-47.038892,0.1337,0.7867,66.482319,-46.293348,0.1332,0.7579,75.626667,-35.969956,0.9313,0.8287,74.387962,-20.832964,0.8606,0.8508,78.528827,-56.844215,0.8554,0.65,69.483333,-49.716667,0.1489,,,,,0.5192,67.093887,-49.96444,0.1148,,,,,,,,,0.7744,67.000769,-47.034399,0.1084,0.3216,79.910808,-24.080958,0.1367,,,,,0.8262,75.002435,-29.980486,0.6952,0.8289,73.840515,-49.532866,0.429,0.8445,77.441425,-51.083665,0.3019,,,,,0.6106,64.162292,-51.358695,0.074,0.3084,64.483797,-49.54984,0.1381,,,,,0.6127,64.5,-49.266667,0.1224,,,,,0.16,61.03047,-46.849682,0.9487,,,,,0.463,61.098165,-46.83383,0.9539,,,,,0.7789,61.172822,-46.821982,0.9232,0.346,72.222341,-26.818122,0.4881,0.3925,72.394047,-27.252486,0.4251,0.7544,66.000156,-44.50271,0.405,0.8967,63.14899,-44.817394,0.8624,0.7637,69.552857,-49.374359,0.1218,,,,,,,,,0.4025,65.639408,-38.89897,0.2855,,,,,0.2308,76.399846,-68.267284,0.5539,0.4988,76.393034,-68.265036,0.5841,0.4916,76.390249,-68.110346,0.359,0.8607,78.019105,-33.962845,0.6678,0.6082,72.893372,-54.295803,0.2915,0.4387,72.885608,-53.610837,0.6339,,,,,,,,,0.2792,74.643389,-21.462441,0.7439
840,2022-07-15,0.1588,61.030898,-46.84951,0.6443,,,,,0.866,77.181952,-61.115494,0.6989,0.7941,69.872101,-47.038898,0.3618,0.788,66.482316,-46.293351,0.6454,0.7202,75.626665,-35.969942,0.6827,0.7447,74.387961,-20.83296,0.6873,0.8715,78.528828,-56.844203,0.875,0.587,69.483333,-49.716667,0.1682,,,,,0.508,67.093882,-49.964447,0.1742,,,,,,,,,0.7873,67.000769,-47.034399,0.561,0.3372,79.910805,-24.080955,0.0,,,,,0.8136,75.002444,-29.980476,0.3944,0.7991,73.840511,-49.532873,0.0773,0.8178,77.441421,-51.083647,0.404,,,,,0.6027,64.162299,-51.358686,0.1363,0.2938,64.483796,-49.549845,0.4602,,,,,0.5923,64.5,-49.266667,0.3014,,,,,0.1588,61.030898,-46.84951,0.6443,,,,,0.4296,61.098164,-46.833832,0.6416,,,,,0.6802,61.172826,-46.821979,0.4911,0.3019,72.222341,-26.818122,0.5554,0.3777,72.394047,-27.252486,0.4092,0.8366,66.000157,-44.502712,0.9115,0.8447,63.148988,-44.817403,0.9499,0.7585,69.552854,-49.374365,0.122,,,,,,,,,0.3632,65.63941,-38.898958,0.9504,,,,,0.2252,76.399843,-68.267292,0.2783,0.428,76.393025,-68.265012,0.3375,0.4963,76.39026,-68.110374,0.2528,0.8732,78.019101,-33.962835,0.5347,0.5119,72.89337,-54.295813,0.0487,,,,,,,,,,,,,0.2907,74.643381,-21.462417,0.3822
841,2022-07-16,0.1777,61.030483,-46.849715,0.9036,,,,,0.8139,77.181953,-61.115541,0.6542,0.7801,69.872096,-47.038908,0.3331,0.8117,66.482316,-46.293339,0.7411,0.7687,75.626657,-35.969942,0.9442,0.6994,74.387956,-20.832966,0.5613,0.7832,78.52883,-56.844246,0.7866,0.5415,69.483333,-49.716667,0.2063,,,,,0.4875,67.093881,-49.964459,0.2581,,,,,,,,,0.7735,67.000769,-47.034399,0.8171,0.3073,79.910802,-24.08094,0.1026,,,,,0.7935,75.002436,-29.980472,0.347,0.7978,73.840512,-49.532874,0.0893,0.8327,77.441424,-51.083659,0.7151,,,,,0.6532,64.16229,-51.358676,0.6758,0.3141,64.483794,-49.549852,0.6455,,,,,0.5154,64.5,-49.266667,0.6114,,,,,0.1777,61.030483,-46.849715,0.9036,,,,,0.5301,61.098165,-46.833825,0.9094,,,,,0.7461,61.172822,-46.821978,0.8521,0.333,72.222341,-26.818122,0.1875,0.3947,72.394047,-27.252486,0.0644,0.8109,66.000152,-44.502711,0.7123,0.8595,63.148993,-44.817389,0.9583,0.7538,69.552854,-49.374373,0.166,,,,,,,,,0.3445,65.639405,-38.898974,0.8501,,,,,0.2464,76.399844,-68.267278,0.1036,0.4987,76.39302,-68.265018,0.1317,0.4884,76.390241,-68.110327,0.0083,0.86,78.019104,-33.962827,0.7335,0.5207,72.893368,-54.295816,0.1111,,,,,,,,,,,,,0.3047,74.643376,-21.462425,0.3869
842,2022-07-17,0.1814,61.03047,-46.849709,0.5275,,,,,0.7995,77.181954,-61.115521,0.1221,0.7684,69.872097,-47.03891,0.4362,0.7736,66.482316,-46.29334,0.5011,0.7656,75.626663,-35.969947,0.9666,0.7478,74.387958,-20.832949,0.9643,0.7561,78.52883,-56.844223,0.1345,0.5132,69.483333,-49.716667,0.1451,,,,,0.4833,67.093879,-49.964465,0.3045,,,,,,,,,0.7405,67.000769,-47.034399,0.4242,0.3049,79.910802,-24.080932,0.7669,,,,,0.8529,75.002431,-29.980453,0.9151,0.7944,73.840513,-49.532875,0.1609,0.8108,77.441427,-51.083656,0.2908,,,,,0.7161,64.162293,-51.358676,0.9534,0.3054,64.483795,-49.549855,0.6973,,,,,0.5325,64.5,-49.266667,0.7395,,,,,0.1814,61.03047,-46.849709,0.5275,,,,,0.4479,61.09816,-46.833813,0.5955,,,,,0.64,61.172817,-46.82198,0.5499,0.3191,72.222341,-26.818122,0.7751,0.384,72.394047,-27.252486,0.7375,0.806,66.000155,-44.50271,0.7161,0.76,63.148994,-44.817395,0.644,0.769,69.552849,-49.374381,0.0767,,,,,,,,,0.4174,65.639414,-38.898958,0.2239,,,,,0.2495,76.399846,-68.267286,0.0077,0.5311,76.393031,-68.265014,0.0084,0.4858,76.39024,-68.11034,0.0,0.8679,78.019106,-33.962833,0.8008,0.557,72.893373,-54.295807,0.1894,0.528,72.885608,-53.610887,0.6686,,,,,,,,,0.2673,74.643381,-21.462399,0.8958
843,2022-07-18,0.1852,61.030472,-46.849693,0.3343,,,,,0.8036,77.181946,-61.1155,0.1612,0.8143,69.872091,-47.038922,0.8864,0.8073,66.482319,-46.293341,0.647,0.7516,75.626665,-35.969924,0.9432,0.6675,74.387957,-20.832939,0.9715,0.7609,78.528827,-56.844207,0.1181,0.4791,69.483333,-49.716667,0.1658,,,,,0.4731,67.093875,-49.96448,0.3679,,,,,,,,,0.7756,67.000769,-47.034399,0.607,0.3161,79.910797,-24.080904,0.994,,,,,0.8394,75.002437,-29.980454,0.8356,0.8024,73.840511,-49.532883,0.3469,0.8412,77.44142,-51.08365,0.1832,,,,,0.6165,64.162274,-51.358659,0.6956,0.2687,64.483798,-49.549862,0.8925,,,,,0.4888,64.5,-49.266667,0.8859,,,,,0.1852,61.030472,-46.849693,0.3343,,,,,0.417,61.098165,-46.833821,0.3248,,,,,0.635,61.172819,-46.821981,0.1866,0.3066,72.222341,-26.818122,0.9302,0.3689,72.394047,-27.252486,0.9018,0.8067,66.000155,-44.502707,0.7985,0.6511,63.148989,-44.817398,0.4784,0.762,69.552845,-49.374391,0.0141,,,,,,,,,0.4141,65.6394,-38.898976,0.1713,,,,,0.3039,76.399844,-68.267281,0.0001,0.6241,76.393024,-68.265031,0.0005,0.4675,76.390242,-68.110343,0.0,0.871,78.019109,-33.962822,0.9658,0.579,72.893371,-54.295813,0.3027,,,,,,,,,,,,,0.2279,74.643377,-21.4624,0.8783
844,2022-07-19,0.1668,61.030475,-46.849707,0.8694,,,,,0.8027,77.18195,-61.115505,0.2506,0.7861,69.872094,-47.038932,0.5707,0.8123,66.482321,-46.293345,0.5749,0.7395,75.626666,-35.969928,0.8709,0.5993,74.387956,-20.832955,0.9668,0.7659,78.528823,-56.844222,0.3031,0.468,69.483333,-49.716667,0.6194,,,,,0.4683,67.093877,-49.964489,0.4989,,,,,,,,,0.7781,67.000769,-47.034399,0.7299,0.3281,79.910791,-24.080914,0.9877,,,,,0.8545,75.002429,-29.980454,0.8576,0.8425,73.840509,-49.532887,0.4908,0.8161,77.441417,-51.083656,0.3575,,,,,0.597,64.162276,-51.358662,0.6207,0.2646,64.483801,-49.549865,0.6634,,,,,0.4904,64.5,-49.266667,0.6337,,,,,0.1668,61.030475,-46.849707,0.8694,,,,,0.4358,61.098159,-46.833834,0.8648,,,,,0.7747,61.172819,-46.821984,0.8441,0.3164,72.222341,-26.818122,0.9055,0.3699,72.394047,-27.252486,0.8961,0.8817,66.000153,-44.502708,0.832,0.8241,63.148989,-44.817392,0.7509,0.7689,69.552844,-49.374394,0.4649,,,,,,,,,0.4677,65.639408,-38.898962,0.1138,,,,,0.3325,76.399834,-68.267254,0.0246,0.664,76.393013,-68.265003,0.0296,0.4472,76.390247,-68.110345,0.016,0.8846,78.019108,-33.962834,0.9007,0.5604,72.893371,-54.295822,0.3464,,,,,,,,,,,,,0.2373,74.643377,-21.462391,0.9376
845,2022-07-20,0.1623,61.030472,-46.849691,0.9843,,,,,0.8897,77.18195,-61.115517,0.8372,0.7724,69.872094,-47.038931,0.2755,0.757,66.482322,-46.293337,0.4553,0.7187,75.62667,-35.969931,0.8023,0.6283,74.387965,-20.832947,0.988,0.8401,78.528826,-56.844221,0.8094,0.4176,69.483333,-49.716667,0.4513,,,,,0.4593,67.093875,-49.964496,0.4004,,,,,,,,,0.744,67.000769,-47.034399,0.4847,0.3131,79.910798,-24.080932,0.8668,,,,,0.8303,75.002428,-29.980482,0.7277,0.843,73.840511,-49.532891,0.6568,0.8886,77.441418,-51.083668,0.9038,,,,,0.625,64.162272,-51.358666,0.8789,0.2658,64.483798,-49.549874,0.6909,,,,,0.4685,64.5,-49.266667,0.7417,,,,,0.1623,61.030472,-46.849691,0.9843,,,,,0.3424,61.098163,-46.833805,0.988,,,,,0.7482,61.172815,-46.821982,0.9896,0.301,72.222341,-26.818122,0.9046,0.361,72.394047,-27.252486,0.9318,0.8251,66.000152,-44.50271,0.811,0.8543,63.148988,-44.817396,0.8445,0.7571,69.552841,-49.374402,0.3042,,,,,,,,,0.4596,65.639395,-38.89898,0.516,,,,,0.2699,76.399836,-68.267247,0.1583,0.552,76.393026,-68.264993,0.1622,0.4727,76.390235,-68.110314,0.188,0.8581,78.019108,-33.962822,0.4726,0.5536,72.893373,-54.29582,0.4904,,,,,,,,,,,,,0.2602,74.643379,-21.462366,0.8511
846,2022-07-21,0.1652,61.030487,-46.849696,0.6212,,,,,0.8587,77.18195,-61.11551,0.7392,0.8224,69.872093,-47.038958,0.8901,0.7769,66.482334,-46.293341,0.8004,0.6932,75.626672,-35.969945,0.6345,0.6667,74.387966,-20.832968,0.5096,0.8039,78.528834,-56.844224,0.6138,0.3348,69.483333,-49.716667,0.8772,,,,,0.4757,67.093879,-49.964506,0.8067,,,,,,,,,0.784,67.000769,-47.034399,0.9498,0.3306,79.910802,-24.080976,0.2233,,,,,0.7971,75.00244,-29.980484,0.3021,0.8364,73.840517,-49.532906,0.5544,0.8657,77.441422,-51.08367,0.5062,,,,,0.451,64.162276,-51.358677,0.8071,0.2451,64.483805,-49.549885,0.6583,,,,,0.3572,64.5,-49.266667,0.6776,,,,,0.1652,61.030487,-46.849696,0.6212,,,,,0.2658,61.098155,-46.833846,0.5602,,,,,0.6154,61.172816,-46.821985,0.447,0.3144,72.222341,-26.818122,0.4145,0.3674,72.394047,-27.252486,0.3571,0.818,66.000155,-44.502719,0.7398,0.735,63.148992,-44.817392,0.4525,0.791,69.552846,-49.374417,0.8347,,,,,,,,,0.4199,65.639401,-38.898974,0.1775,,,,,0.2222,76.399846,-68.26728,0.8747,0.4052,76.393027,-68.265011,0.8723,0.434,76.390236,-68.110353,0.8083,0.8394,78.019111,-33.962836,0.1681,0.6037,72.893377,-54.295822,0.7425,,,,,,,,,,,,,0.2544,74.643382,-21.46241,0.2401
