date,site,alb_s3,alb_AWS,cloud
2022-09-12,UPE_L,nan,0.5655,0.8617
2022-09-13,CP1,nan,0.9185,0.9726
2022-09-13,DY2,nan,0.8511,0.681
2022-09-13,JAR,nan,0.7332,0.8672
2022-09-13,KAN_L,nan,0.4985,0.7731
2022-09-13,KAN_M,nan,0.7778,0.8074
2022-09-13,KAN_U,nan,0.8532,0.8335
2022-09-13,NAU,nan,0.9903,0.7979
2022-09-13,NUK_K,nan,0.3862,0.6704
2022-09-13,NUK_L,nan,0.2381,0.6419
2022-09-13,NUK_Uv3,nan,0.6282,0.6
2022-09-13,QAS_L,nan,0.2117,0.3638
2022-09-13,QAS_Lv3,nan,0.1432,0.4052
2022-09-13,QAS_U,0.335,0.2523,0.3268
2022-09-13,SCO_L,nan,0.6126,0.6676
2022-09-13,SCO_U,nan,0.6904,0.6057
2022-09-13,SDL,nan,0.6839,0.704
2022-09-13,SDM,0.842,0.5538,0.4974
2022-09-13,SWC,nan,0.8833,0.9091
2022-09-13,SWC_O,nan,0.8192,0.9053
2022-09-13,TAS_A,0.357,0.3789,0.0244
2022-09-13,TAS_L,nan,0.2293,0.5284
2022-09-14,CP1,nan,0.9185,0.9575
2022-09-14,DY2,nan,0.881,0.9122
2022-09-14,JAR,nan,0.6731,0.9117
2022-09-14,KAN_L,nan,0.5492,0.8574
2022-09-14,KAN_M,nan,0.8041,0.9218
2022-09-14,KAN_U,nan,0.8834,0.9963
2022-09-14,NUK_K,nan,0.3787,0.8189
2022-09-14,NUK_L,nan,0.2514,0.8186
2022-09-14,NUK_Uv3,nan,0.55,0.8702
2022-09-14,QAS_L,nan,0.2036,0.3143
2022-09-14,QAS_Lv3,nan,0.1392,0.3672
2022-09-14,QAS_M,0.398,0.22,0.2491
2022-09-14,QAS_U,0.374,0.2357,0.2765
2022-09-14,SCO_L,nan,0.573,0.4154
2022-09-14,SCO_U,nan,0.6327,0.3694
2022-09-14,SDL,nan,0.878,0.9339
2022-09-14,SDM,nan,0.6857,0.6447
2022-09-14,SWC,nan,0.8715,0.9631
2022-09-14,SWC_O,nan,0.789,0.9603
2022-09-14,TAS_A,nan,0.4193,0.1521
2022-09-14,TAS_L,nan,0.3553,0.3401
2022-09-15,CP1,nan,0.9078,0.9509
2022-09-15,DY2,nan,0.8989,0.9516
2022-09-15,JAR,nan,0.5725,0.9895
2022-09-15,KAN_L,nan,0.5465,0.8793
2022-09-15,KAN_M,nan,0.8221,0.9698
2022-09-15,KAN_U,nan,0.9177,1.0
2022-09-15,NUK_K,nan,0.3993,0.9888
2022-09-15,NUK_L,nan,0.2552,0.9197
2022-09-15,NUK_Uv3,nan,0.4255,0.9638
2022-09-15,QAS_L,nan,0.1798,0.9086
2022-09-15,QAS_Lv3,nan,0.1231,0.9267
2022-09-15,QAS_U,nan,0.1633,0.9011
2022-09-15,SCO_L,nan,0.5567,0.5327
2022-09-15,SCO_U,nan,0.5974,0.519
2022-09-15,SDL,nan,0.9125,0.9034
2022-09-15,SDM,nan,0.7666,0.5483
2022-09-15,SWC,nan,0.8935,0.9962
2022-09-15,SWC_O,nan,0.8383,0.9787
2022-09-15,TAS_A,nan,0.3873,0.4992
2022-09-15,TAS_L,nan,0.2704,0.6077
2022-09-17,CP1,nan,0.9125,0.8135
2022-09-17,DY2,nan,0.8631,0.9679
2022-09-17,JAR,nan,0.4402,0.6338
2022-09-17,KAN_L,nan,0.5052,0.7199
2022-09-17,KAN_M,nan,0.7149,0.72
2022-09-17,KAN_U,nan,0.8313,0.9486
2022-09-17,NUK_K,nan,0.3595,0.9266
2022-09-17,NUK_L,nan,0.2275,0.8881
2022-09-17,NUK_Uv3,nan,0.3043,0.9293
2022-09-17,QAS_L,nan,0.1288,0.8676
2022-09-17,QAS_Lv3,nan,0.1419,0.8898
2022-09-17,QAS_M,nan,0.2493,0.6637
2022-09-17,QAS_U,nan,0.2292,0.9535
2022-09-17,SCO_L,nan,0.6153,0.6987
2022-09-17,SDL,nan,0.8697,0.9543
2022-09-17,SDM,nan,0.9492,0.8327
2022-09-17,SWC,nan,0.8587,0.5852
2022-09-17,SWC_O,nan,0.7729,0.6316
2022-09-17,TAS_A,nan,0.809,0.9336
2022-09-17,TAS_L,nan,0.2308,0.9969
2022-09-18,CP1,nan,0.9705,0.8215
2022-09-18,DY2,nan,0.8137,0.6738
2022-09-18,JAR,nan,0.3083,0.8874
2022-09-18,KAN_L,0.501,0.5023,0.4274
2022-09-18,KAN_M,nan,0.6283,0.3099
2022-09-18,KAN_U,nan,0.7733,0.6302
2022-09-18,NUK_K,nan,0.3461,0.4724
2022-09-18,NUK_L,nan,0.2224,0.5807
2022-09-18,NUK_Uv3,nan,0.2796,0.5514
2022-09-18,QAS_L,nan,0.1464,0.7286
2022-09-18,QAS_Lv3,nan,0.1032,0.7549
2022-09-18,QAS_U,nan,0.2097,0.7997
2022-09-18,SDL,nan,0.8454,0.7286
2022-09-18,SDM,nan,0.9588,0.9415
2022-09-18,SWC,nan,0.8066,0.8737
2022-09-18,SWC_O,nan,0.7053,0.8818
2022-09-18,TAS_A,nan,0.367,0.9404
2022-09-18,TAS_L,nan,0.2164,0.9952
2022-09-20,CP1,nan,0.9144,0.962
2022-09-20,DY2,nan,0.8775,0.8332
2022-09-20,KAN_L,nan,0.8136,0.9342
2022-09-20,KAN_U,nan,0.8955,0.9738
2022-09-20,NUK_K,nan,0.4361,0.6988
2022-09-20,NUK_L,nan,0.2614,0.8097
2022-09-20,NUK_Uv3,nan,0.3821,0.8143
2022-09-20,QAS_L,nan,0.2273,0.1787
2022-09-20,QAS_Lv3,nan,0.1643,0.2064
2022-09-20,QAS_M,nan,0.2813,0.1909
2022-09-20,QAS_U,nan,0.3302,0.1663
2022-09-20,SDL,nan,0.9064,0.9043
2022-09-20,SDM,nan,0.921,0.8161
2022-09-20,SWC,nan,0.895,0.9566
2022-09-20,SWC_O,nan,0.8667,0.9687
2022-09-20,TAS_A,nan,0.3815,0.9562
2022-09-20,TAS_L,nan,0.1948,1.0
2022-09-21,CP1,nan,0.9531,0.8993
2022-09-21,DY2,nan,0.85,0.9206
2022-09-21,KAN_L,0.857,0.8324,0.8215
2022-09-21,KAN_U,nan,0.934,0.9732
2022-09-21,NUK_K,nan,0.4252,0.8762
2022-09-21,NUK_L,nan,0.2771,0.81
2022-09-21,NUK_Uv3,nan,0.5847,0.8799
2022-09-21,QAS_L,nan,0.2337,0.211
2022-09-21,QAS_Lv3,nan,0.1657,0.2349
2022-09-21,QAS_U,0.359,0.3183,0.2682
2022-09-21,SDL,nan,0.893,0.8534
2022-09-21,SWC_O,0.851,0.9717,0.9069
2022-09-21,TAS_A,0.532,0.5219,0.282
2022-09-21,TAS_L,nan,0.2929,0.6778
2022-09-22,CP1,nan,0.9151,0.9436
2022-09-22,DY2,nan,0.8849,0.9169
2022-09-22,KAN_L,nan,0.6128,0.9023
2022-09-22,KAN_U,nan,0.8743,0.9998
2022-09-22,NUK_K,nan,0.4012,0.9166
2022-09-22,NUK_L,nan,0.2614,0.8019
2022-09-22,NUK_Uv3,nan,0.461,0.8704
2022-09-22,QAS_L,nan,0.1683,0.8829
2022-09-22,QAS_Lv3,nan,0.1179,0.9055
2022-09-22,QAS_U,nan,0.2944,0.8469
2022-09-22,SDL,nan,0.8685,0.9211
2022-09-22,SDM,nan,0.9832,0.8023
2022-09-22,SWC_O,nan,0.9667,0.9569
2022-09-22,TAS_A,0.484,0.469,0.0989
2022-09-22,TAS_L,0.363,0.3179,0.3302
2022-09-23,CP1,nan,0.9507,0.959
2022-09-23,DY2,nan,0.8712,0.9415
2022-09-23,KAN_L,nan,0.5232,0.8464
2022-09-23,KAN_U,nan,0.9191,0.996
2022-09-23,NUK_K,nan,0.458,0.985
2022-09-23,NUK_L,nan,0.2453,0.8838
2022-09-23,NUK_Uv3,nan,0.3553,0.9667
2022-09-23,QAS_L,nan,0.1694,0.9881
2022-09-23,QAS_Lv3,nan,0.1052,1.0
2022-09-23,QAS_U,nan,0.2321,0.994
2022-09-23,SDL,nan,0.8408,0.8948
2022-09-23,SWC_O,nan,0.9912,0.9698
2022-09-23,TAS_A,nan,0.4336,0.6309
2022-09-23,TAS_L,nan,0.2107,0.7743
2022-09-24,DY2,nan,0.8633,0.927
2022-09-24,KAN_L,nan,0.7546,0.9059
2022-09-24,KAN_U,nan,0.9163,0.9612
2022-09-24,NUK_K,nan,0.452,0.8567
2022-09-24,NUK_L,nan,0.2036,0.7622
2022-09-24,QAS_L,nan,0.1795,0.9835
2022-09-24,QAS_Lv3,nan,0.1128,0.927
2022-09-24,QAS_U,nan,0.2653,0.8824
2022-09-24,SDL,nan,0.8489,0.9148
2022-09-24,SDM,nan,0.9751,0.6942
2022-09-24,SWC_O,nan,0.9686,0.9697
2022-09-24,TAS_A,nan,0.3833,0.5898
2022-09-24,TAS_L,nan,0.1888,0.7077
2022-09-25,DY2,0.852,0.843,0.7109
2022-09-25,KAN_L,nan,0.8105,0.4653
2022-09-25,KAN_U,nan,0.9115,0.7998
2022-09-25,NUK_K,nan,0.4088,0.6105
2022-09-25,NUK_L,nan,0.2673,0.5946
2022-09-25,NUK_Uv3,nan,0.7904,0.7729
2022-09-25,QAS_L,nan,0.1633,0.9475
2022-09-25,QAS_Lv3,nan,0.1303,0.908
2022-09-25,QAS_U,nan,0.2488,0.9123
2022-09-25,SDL,nan,0.7659,0.6852
2022-09-25,SDM,nan,0.8866,0.771
2022-09-25,TAS_A,nan,0.3547,0.3609
2022-09-25,TAS_L,nan,0.3966,0.5381
2022-09-26,DY2,0.824,0.8818,0.9011
2022-09-26,KAN_L,nan,0.5461,0.8645
2022-09-26,KAN_U,nan,0.8723,0.9891
2022-09-26,NUK_K,nan,0.4342,0.9989
2022-09-26,NUK_L,nan,0.2198,0.8335
2022-09-26,NUK_Uv3,nan,0.3533,0.9132
2022-09-26,QAS_L,nan,0.1552,0.9861
2022-09-26,QAS_Lv3,nan,0.0969,1.0
2022-09-26,QAS_U,nan,0.2636,0.9926
2022-09-26,SDL,nan,0.8885,0.898
2022-09-26,SDM,nan,0.8001,0.9129
2022-09-26,TAS_A,nan,0.431,0.9294
2022-09-26,TAS_L,nan,0.5123,0.9983
2022-09-27,DY2,0.888,0.8649,0.787
2022-09-27,KAN_L,nan,0.5015,0.7966
2022-09-27,KAN_U,0.875,0.8586,0.9101
2022-09-27,NUK_K,nan,0.4077,0.9885
2022-09-27,NUK_L,nan,0.2706,0.8848
2022-09-27,NUK_Uv3,nan,0.8992,0.9491
2022-09-27,QAS_L,nan,0.1662,0.9766
2022-09-27,QAS_Lv3,nan,0.1214,1.0
2022-09-27,QAS_U,nan,0.7834,0.9791
2022-09-27,SDL,nan,0.8704,0.877
2022-09-27,SDM,0.867,0.7813,0.7431
2022-09-27,TAS_A,nan,0.6181,0.9517
2022-09-27,TAS_L,nan,0.5173,0.9921
2022-09-28,DY2,nan,0.9675,0.9528
2022-09-28,KAN_L,nan,0.494,0.8934
2022-09-28,KAN_U,nan,0.901,0.8761
2022-09-28,NUK_K,nan,0.3995,0.9959
2022-09-28,NUK_L,nan,0.2154,0.9078
2022-09-28,NUK_Uv3,nan,0.8107,0.8865
2022-09-28,QAS_L,nan,0.1648,0.9736
2022-09-28,QAS_Lv3,nan,0.1213,0.9782
2022-09-28,QAS_U,nan,0.5542,0.976
2022-09-28,SDL,nan,0.9221,0.9026
2022-09-28,SDM,nan,0.6558,0.8626
2022-09-28,TAS_A,nan,0.7189,0.7648
2022-09-29,KAN_L,nan,0.5321,0.8546
2022-09-29,NUK_K,nan,0.4373,0.9836
2022-09-29,NUK_L,nan,0.258,0.9974
2022-09-29,NUK_Uv3,nan,0.8711,0.9824
2022-09-29,QAS_L,nan,0.1684,0.9686
2022-09-29,QAS_Lv3,nan,0.1242,0.8094
2022-09-29,QAS_U,nan,0.6986,0.684
2022-09-29,SDL,0.877,0.6056,0.7883
2022-09-29,SDM,nan,0.8573,0.9355
2022-09-29,TAS_A,nan,0.8934,0.8887
2022-09-30,NUK_K,nan,0.9696,0.9943
2022-09-30,NUK_L,nan,0.5306,0.8978
2022-09-30,NUK_Uv3,nan,0.8907,0.8895
2022-09-30,QAS_L,nan,0.1936,0.5663
2022-09-30,QAS_Lv3,nan,0.1447,0.5531
2022-09-30,QAS_U,nan,0.6454,0.5729
2022-09-30,SDL,nan,0.9379,0.9882
2022-09-30,SDM,nan,0.7761,0.7299
2022-09-30,TAS_A,nan,0.7013,0.4955
2023-05-01,CP1,0.824,0.8226,0.1525
2023-05-01,DY2,0.815,0.7733,0.0878
2023-05-01,EGP,0.857,0.6984,0.4577
2023-05-01,FRE,nan,0.9568,0.483
2023-05-01,JAR_O,0.793,0.7025,0.1012
2023-05-01,KAN_L,nan,0.6925,0.1288
2023-05-01,KAN_M,0.838,0.7697,0.251
2023-05-01,KAN_U,0.816,0.7605,0.0437
2023-05-01,KPC_L,nan,0.4605,0.0042
2023-05-01,NAU,0.838,0.8381,0.1128
2023-05-01,NEM,0.843,0.8885,0.256
2023-05-01,NUK_K,nan,0.642,0.0869
2023-05-01,NUK_L,0.567,0.3667,0.064
2023-05-01,NUK_Uv3,0.806,0.7759,0.0809
2023-05-01,QAS_L,nan,0.599,0.0891
2023-05-01,QAS_Lv3,nan,0.5331,0.1084
2023-05-01,QAS_U,0.770,0.7312,0.1326
2023-05-01,SCO_L,nan,0.771,0.1974
2023-05-01,SCO_U,nan,0.7775,0.0892
2023-05-01,SWC_O,0.819,0.7622,0.0568
2023-05-01,TAS_A,0.817,0.6533,0.1057
2023-05-01,TAS_L,0.810,0.545,0.3559
2023-05-01,THU_L,nan,0.734,0.3738
2023-05-01,THU_U2,nan,0.747,0.5172
2023-05-01,TUN,0.837,0.8346,0.2761
2023-05-01,UPE_L,0.816,0.7384,0.0604
2023-05-01,WEG_L,nan,0.8318,0.0374
2023-05-01,ZAK_Lv3,nan,0.8078,0.205
2023-05-01,ZAK_Uv3,nan,0.7192,0.1443
2023-05-02,CP1,0.823,0.8171,0.1595
2023-05-02,DY2,0.819,0.7735,0.1223
2023-05-02,EGP,0.857,0.6935,0.5089
2023-05-02,FRE,nan,0.9314,0.436
2023-05-02,JAR_O,0.792,0.702,0.1005
2023-05-02,KAN_L,nan,0.6613,0.1112
2023-05-02,KAN_M,0.833,0.7628,0.0442
2023-05-02,KAN_U,0.820,0.7593,0.0655
2023-05-02,KPC_L,nan,0.466,0.0584
2023-05-02,NAU,0.839,0.8377,0.1179
2023-05-02,NEM,0.843,0.8314,0.1231
2023-05-02,NUK_K,nan,0.6356,0.0745
2023-05-02,NUK_L,0.529,0.3518,0.0556
2023-05-02,NUK_Uv3,0.810,0.7692,0.0582
2023-05-02,QAS_L,nan,0.5805,0.1293
2023-05-02,QAS_Lv3,nan,0.5267,0.1482
2023-05-02,QAS_U,nan,0.7093,0.1607
2023-05-02,SCO_L,nan,0.7681,0.1528
2023-05-02,SCO_U,nan,0.7772,0.0906
2023-05-02,SWC_O,0.815,0.7603,0.0725
2023-05-02,TAS_A,0.819,0.6518,0.0948
2023-05-02,TAS_L,nan,0.5501,0.3222
2023-05-02,THU_L,0.528,0.7046,0.5086
2023-05-02,THU_U2,nan,0.83,0.7703
2023-05-02,TUN,0.834,0.8399,0.2432
2023-05-02,UPE_L,nan,0.73,0.0778
2023-05-02,UPE_U,0.824,0.7591,0.3811
2023-05-02,WEG_L,nan,0.8292,0.0335
2023-05-02,ZAK_Lv3,nan,0.8092,0.1627
2023-05-02,ZAK_Uv3,nan,0.7152,0.1157
2023-05-03,CP1,nan,0.8623,0.6267
2023-05-03,DY2,nan,0.8176,0.6526
2023-05-03,EGP,0.851,0.6942,0.4887
2023-05-03,FRE,nan,0.9299,0.4045
2023-05-03,JAR_O,nan,0.7908,0.6713
2023-05-03,KAN_L,nan,0.6662,0.6209
2023-05-03,KAN_M,nan,0.8477,0.5881
2023-05-03,KAN_U,nan,0.8374,0.6026
2023-05-03,KPC_L,nan,0.4664,0.0503
2023-05-03,NAU,nan,0.8638,0.5831
2023-05-03,NEM,nan,0.8334,0.4719
2023-05-03,NUK_K,nan,0.7544,0.6214
2023-05-03,NUK_L,nan,0.3837,0.5291
2023-05-03,NUK_Uv3,nan,0.7832,0.5355
2023-05-03,QAS_L,nan,0.5816,0.1328
2023-05-03,QAS_Lv3,nan,0.5317,0.1437
2023-05-03,QAS_U,0.765,0.7126,0.1564
2023-05-03,SCO_L,nan,0.7647,0.1374
2023-05-03,SCO_U,nan,0.7788,0.0824
2023-05-03,SWC_O,nan,0.8304,0.6494
2023-05-03,TAS_A,0.814,0.6507,0.1403
2023-05-03,TAS_L,nan,0.5047,0.388
2023-05-03,THU_L,nan,0.7329,0.8545
2023-05-03,THU_U2,nan,0.8995,0.9269
2023-05-03,TUN,0.830,0.8392,0.2783
2023-05-03,UPE_L,nan,0.8701,0.6344
2023-05-03,UPE_U,nan,0.8971,1.0
2023-05-03,WEG_L,nan,0.9232,0.6749
2023-05-03,ZAK_Lv3,nan,0.8059,0.1148
2023-05-03,ZAK_Uv3,nan,0.7105,0.0405
2023-05-04,CP1,nan,0.8648,0.8243
2023-05-04,DY2,nan,0.8359,0.8888
2023-05-04,EGP,0.846,0.6961,0.5362
2023-05-04,FRE,0.811,0.9289,0.3814
2023-05-04,JAR_O,nan,0.8255,0.9531
2023-05-04,KAN_L,nan,0.7847,0.879
2023-05-04,KAN_M,nan,0.8746,0.8927
2023-05-04,KAN_U,nan,0.8767,0.987
2023-05-04,KPC_L,nan,0.4733,0.1338
2023-05-04,NAU,nan,0.867,0.7879
2023-05-04,NEM,0.851,0.8226,0.5658
2023-05-04,NUK_K,nan,0.7963,0.9164
2023-05-04,NUK_L,nan,0.4604,0.8886
2023-05-04,NUK_Uv3,nan,0.8531,0.9116
2023-05-04,QAS_L,nan,0.5813,0.2126
2023-05-04,QAS_Lv3,nan,0.536,0.2263
2023-05-04,QAS_U,0.760,0.7149,0.2382
2023-05-04,SCO_L,nan,0.7678,0.1533
2023-05-04,SCO_U,nan,0.7781,0.0836
2023-05-04,SWC_O,nan,0.8699,0.9471
2023-05-04,TAS_A,nan,0.6855,0.3215
2023-05-04,TAS_L,nan,0.465,0.5285
2023-05-04,THU_L,nan,0.7509,0.8577
2023-05-04,THU_U2,nan,0.786,0.7954
2023-05-04,TUN,0.839,0.834,0.3433
2023-05-04,UPE_L,nan,0.937,0.9805
2023-05-04,WEG_L,nan,0.9118,0.959
2023-05-04,ZAK_Lv3,nan,0.8023,0.0954
2023-05-04,ZAK_Uv3,nan,0.7091,0.041
2023-05-05,CP1,nan,0.867,0.7157
2023-05-05,DY2,0.856,0.8315,0.6059
2023-05-05,EGP,nan,0.6946,0.6024
2023-05-05,FRE,nan,0.9443,0.5191
2023-05-05,JAR_O,nan,0.7623,0.6541
2023-05-05,KAN_L,nan,0.7554,0.6142
2023-05-05,KAN_M,nan,0.8261,0.6315
2023-05-05,KAN_U,0.860,0.8243,0.6381
2023-05-05,KPC_L,nan,0.5269,0.5129
2023-05-05,NAU,nan,0.8782,0.5545
2023-05-05,NEM,nan,0.8586,0.4437
2023-05-05,NUK_K,nan,0.6649,0.3217
2023-05-05,NUK_L,nan,0.368,0.3286
2023-05-05,NUK_Uv3,0.845,0.8104,0.256
2023-05-05,QAS_L,nan,0.5707,0.2186
2023-05-05,QAS_Lv3,nan,0.5367,0.2117
2023-05-05,QAS_U,nan,0.7026,0.185
2023-05-05,SCO_L,nan,0.7653,0.2416
2023-05-05,SCO_U,nan,0.7747,0.1999
2023-05-05,SWC_O,nan,0.7919,0.6665
2023-05-05,TAS_A,0.789,0.6634,0.0613
2023-05-05,TAS_L,nan,0.4791,0.3704
2023-05-05,THU_L,0.844,0.7403,0.3725
2023-05-05,THU_U2,nan,0.7269,0.5883
2023-05-05,TUN,0.842,0.8406,0.455
2023-05-05,UPE_L,nan,0.9266,0.9776
2023-05-05,WEG_L,nan,0.898,0.9258
2023-05-05,ZAK_Lv3,nan,0.8036,0.256
2023-05-05,ZAK_Uv3,nan,0.7217,0.2009
2023-05-06,CP1,nan,0.8264,0.7902
2023-05-06,DY2,nan,0.847,0.7531
2023-05-06,EGP,nan,0.6874,0.5749
2023-05-06,FRE,nan,0.9461,0.561
2023-05-06,JAR_O,nan,0.7903,0.7951
2023-05-06,KAN_L,nan,0.7734,0.7252
2023-05-06,KAN_M,nan,0.8365,0.7134
2023-05-06,KAN_U,nan,0.8423,0.8565
2023-05-06,KPC_L,nan,0.4868,0.1709
2023-05-06,NAU,nan,0.8563,0.5351
2023-05-06,NEM,0.853,0.8028,0.2683
2023-05-06,NUK_K,nan,0.7829,0.9017
2023-05-06,NUK_L,nan,0.463,0.8424
2023-05-06,NUK_Uv3,nan,0.8811,0.8486
2023-05-06,QAS_L,nan,0.5613,0.3433
2023-05-06,QAS_Lv3,nan,0.5247,0.3341
2023-05-06,QAS_U,0.771,0.6984,0.1067
2023-05-06,SCO_L,nan,0.7391,0.4355
2023-05-06,SCO_U,nan,0.7718,0.1695
2023-05-06,SWC_O,nan,0.8267,0.7859
2023-05-06,TAS_A,nan,0.6902,0.2979
2023-05-06,TAS_L,nan,0.4842,0.5308
2023-05-06,THU_L,nan,0.6994,0.0
2023-05-06,THU_U2,0.839,0.7174,0.0984
2023-05-06,TUN,0.841,0.8425,0.3381
2023-05-06,UPE_L,nan,0.8839,0.9875
2023-05-06,UPE_U,nan,0.8738,0.6806
2023-05-06,WEG_L,nan,0.909,0.9501
2023-05-06,ZAK_Lv3,nan,0.8002,0.2761
2023-05-06,ZAK_Uv3,nan,0.716,0.2308
2023-05-07,CP1,nan,0.8627,0.6148
2023-05-07,DY2,0.834,0.7902,0.5548
2023-05-07,EGP,0.855,0.6981,0.5159
2023-05-07,FRE,nan,0.948,0.5429
2023-05-07,JAR_O,nan,0.7503,0.6015
2023-05-07,KAN_L,nan,0.7017,0.3853
2023-05-07,KAN_M,nan,0.8148,0.4656
2023-05-07,KAN_U,nan,0.8028,0.5785
2023-05-07,KPC_L,nan,0.4885,0.3128
2023-05-07,NAU,nan,0.842,0.5673
2023-05-07,NEM,nan,0.8123,0.4126
2023-05-07,NUK_K,nan,0.7598,0.7765
2023-05-07,NUK_L,nan,0.378,0.4491
2023-05-07,NUK_Uv3,nan,0.8535,0.4991
2023-05-07,QAS_L,nan,0.5693,0.6413
2023-05-07,QAS_Lv3,nan,0.5457,0.6533
2023-05-07,QAS_U,nan,0.8116,0.6466
2023-05-07,SCO_L,nan,0.8201,0.9077
2023-05-07,SCO_U,nan,0.7769,0.2473
2023-05-07,SWC_O,nan,0.7899,0.5846
2023-05-07,TAS_A,nan,0.8038,0.8152
2023-05-07,TAS_L,nan,0.8603,0.9334
2023-05-07,THU_L,nan,0.6952,0.0
2023-05-07,THU_U2,0.845,0.7107,0.083
2023-05-07,TUN,nan,0.829,0.4177
2023-05-07,UPE_L,nan,0.8855,0.9534
2023-05-07,UPE_U,nan,0.8989,0.1787
2023-05-07,WEG_L,nan,0.8827,0.8432
2023-05-07,ZAK_Lv3,nan,0.7896,0.4282
2023-05-07,ZAK_Uv3,nan,0.7108,0.1963
2023-05-08,CP1,nan,0.8523,0.6296
2023-05-08,DY2,0.832,0.7919,0.4115
2023-05-08,EGP,0.855,0.6958,0.4672
2023-05-08,FRE,nan,0.988,0.7554
2023-05-08,JAR_O,nan,0.7406,0.3698
2023-05-08,KAN_L,nan,0.658,0.1906
2023-05-08,KAN_M,0.850,0.7931,0.1928
2023-05-08,KAN_U,0.839,0.783,0.37
2023-05-08,KPC_L,nan,0.5671,0.7944
2023-05-08,NAU,nan,0.8593,0.7154
2023-05-08,NEM,nan,0.812,0.3782
2023-05-08,NUK_K,nan,0.6859,0.365
2023-05-08,NUK_L,nan,0.3961,0.491
2023-05-08,NUK_Uv3,nan,0.827,0.3264
2023-05-08,QAS_L,nan,0.5212,0.5049
2023-05-08,QAS_Lv3,nan,0.5155,0.4969
2023-05-08,QAS_U,nan,0.7346,0.4101
2023-05-08,SCO_L,nan,0.7283,0.6903
2023-05-08,SCO_U,0.891,0.7739,0.2006
2023-05-08,SWC_O,nan,0.7793,0.266
2023-05-08,TAS_A,nan,0.8241,0.9122
2023-05-08,TAS_L,nan,0.9575,0.993
2023-05-08,THU_L,nan,0.6601,0.3737
2023-05-08,THU_U2,nan,0.8405,0.5751
2023-05-08,TUN,0.838,0.8294,0.2609
2023-05-08,UPE_L,nan,0.9379,0.9816
2023-05-08,WEG_L,nan,0.9139,0.9433
2023-05-08,ZAK_Lv3,nan,0.7789,0.786
2023-05-08,ZAK_Uv3,nan,0.7175,0.2507
2023-05-09,CP1,nan,0.8792,0.9235
2023-05-09,DY2,nan,0.8208,0.7795
2023-05-09,EGP,0.850,0.6898,0.4257
2023-05-09,FRE,nan,0.956,0.7682
2023-05-09,JAR_O,nan,0.8107,0.9583
2023-05-09,KAN_L,nan,0.636,0.7852
2023-05-09,KAN_M,nan,0.829,0.6566
2023-05-09,KAN_U,nan,0.8461,0.7985
2023-05-09,KPC_L,nan,0.586,0.7918
2023-05-09,NAU,nan,0.8477,0.4716
2023-05-09,NEM,0.872,0.8142,0.2687
2023-05-09,NUK_K,nan,0.8354,0.9675
2023-05-09,NUK_L,nan,0.6844,0.9305
2023-05-09,NUK_Uv3,nan,0.8408,0.9114
2023-05-09,QAS_L,nan,0.5668,0.7921
2023-05-09,QAS_Lv3,nan,0.5487,0.73
2023-05-09,QAS_U,nan,0.8173,0.9153
2023-05-09,SCO_L,nan,0.7611,0.6275
2023-05-09,SCO_U,nan,0.7744,0.2301
2023-05-09,SWC_O,nan,0.8258,0.788
2023-05-09,TAS_A,0.734,0.6037,0.3665
2023-05-09,TAS_L,nan,0.7884,0.8841
2023-05-09,THU_L,nan,0.7349,0.6363
2023-05-09,THU_U2,nan,0.7444,0.9264
2023-05-09,TUN,nan,0.8332,0.2981
2023-05-09,UPE_L,nan,0.9917,0.9511
2023-05-09,UPE_U,nan,0.8812,0.6
2023-05-09,ZAK_Lv3,nan,0.779,0.7145
2023-05-09,ZAK_Uv3,nan,0.7128,0.2176
2023-05-10,CP1,nan,0.8272,0.5923
2023-05-10,DY2,nan,0.7902,0.7007
2023-05-10,EGP,0.846,0.6792,0.4477
2023-05-10,FRE,0.842,0.9555,0.6401
2023-05-10,JAR_O,nan,0.7488,0.6068
2023-05-10,KAN_L,nan,0.758,0.6359
2023-05-10,KAN_M,0.851,0.7956,0.3958
2023-05-10,KAN_U,0.837,0.8079,0.5711
2023-05-10,KPC_L,nan,0.4808,0.1283
2023-05-10,NAU,nan,0.8572,0.3147
2023-05-10,NEM,0.870,0.8295,0.2753
2023-05-10,NUK_K,nan,0.775,0.6378
2023-05-10,NUK_L,nan,0.5741,0.8044
2023-05-10,NUK_Uv3,nan,0.7886,0.6249
2023-05-10,QAS_L,nan,0.5055,0.6634
2023-05-10,QAS_Lv3,nan,0.5482,0.6839
2023-05-10,QAS_U,nan,0.8448,0.8161
2023-05-10,SCO_L,nan,0.7586,0.7649
2023-05-10,SCO_U,nan,0.7744,0.3254
2023-05-10,SWC_O,0.850,0.8131,0.5266
2023-05-10,TAS_A,nan,0.7348,0.6379
2023-05-10,TAS_L,nan,0.8093,0.9395
2023-05-10,THU_L,nan,0.675,0.2165
2023-05-10,THU_U2,0.855,0.79,0.3703
2023-05-10,TUN,0.831,0.8304,0.1871
2023-05-10,UPE_L,nan,0.8343,0.6135
2023-05-10,UPE_U,nan,0.819,0.1575
2023-05-10,WEG_L,nan,0.7958,0.7946
2023-05-10,ZAK_Lv3,nan,0.8022,0.3817
2023-05-10,ZAK_Uv3,nan,0.7146,0.1773
2023-05-11,CP1,nan,0.8912,0.8406
